Node:
0,Node 0
1,Node 1
2,Node 2
3,Node 3
4,Node 4
5,Node 5
6,Node 6
7,Node 7
8,Node 8
9,Node 9
10,Node 10
11,Node 11
12,Node 12
13,Node 13
14,Node 14
15,Node 15
16,Node 16
17,Node 17
18,Node 18
19,Node 19
20,Node 20
21,Node 21
22,Node 22
23,Node 23
24,Node 24
25,Node 25
26,Node 26
27,Node 27
28,Node 28
29,Node 29
30,Node 30
31,Node 31
Edge:
0,1,4,0
1,2,4,0
2,3,0,0
3,3,1,0
4,3,2,0
5,3,6,0
6,3,18,0
7,3,10,0
8,4,0,0
9,5,0,0
10,5,1,0
11,5,2,0
12,6,7,0
13,7,8,0
14,7,2,0
15,8,4,0
16,8,11,0
17,9,1,0
18,9,10,0
19,10,5,0
20,11,4,0
21,11,17,0
22,12,1,0
23,13,12,0
24,14,13,0
25,14,2,0
26,14,21,0
27,15,0,0
28,15,16,0
29,16,1,0
30,17,14,0
31,18,19,0
32,19,20,0
33,19,27,0
34,20,8,0
35,21,22,0
36,21,23,0
37,21,2,0
38,22,0,0
39,22,26,0
40,23,10,0
41,24,9,0
42,25,24,0
43,26,25,0
44,26,29,0
45,27,28,0
46,28,15,0
47,28,31,0
48,29,5,0
49,30,17,0
50,31,30,0
