Node:
0,Node 0
1,Node 1
2,Node 2
3,Node 3
4,Node 4
5,Node 5
6,Node 6
7,Node 7
8,Node 8
9,Node 9
10,Node 10
11,Node 11
12,Node 12
13,Node 13
14,Node 14
15,Node 15
16,Node 16
17,Node 17
18,Node 18
19,Node 19
20,Node 20
21,Node 21
22,Node 22
23,Node 23
24,Node 24
25,Node 25
26,Node 26
27,Node 27
28,Node 28
29,Node 29
30,Node 30
31,Node 31
32,Node 32
Edge:
0,1,4,0
1,2,4,0
2,3,0,0
3,3,1,0
4,3,2,0
5,3,6,0
6,3,16,0
7,3,17,0
8,3,18,0
9,4,0,0
10,5,0,0
11,5,1,0
12,5,2,0
13,6,1,0
14,6,9,0
15,7,6,0
16,7,8,0
17,8,4,0
18,9,10,0
19,10,5,0
20,11,7,0
21,11,4,0
22,12,5,0
23,12,13,0
24,13,14,0
25,13,4,0
26,13,28,0
27,14,6,0
28,15,6,0
29,15,21,0
30,16,15,0
31,17,11,0
32,18,19,0
33,19,20,0
34,20,16,0
35,21,22,0
36,21,23,0
37,22,12,0
38,22,32,0
39,23,0,0
40,24,1,0
41,24,25,0
42,25,26,0
43,26,6,0
44,27,5,0
45,28,27,0
46,28,0,0
47,29,13,0
48,29,24,0
49,30,29,0
50,31,30,0
51,32,31,0
