Node:
0,Node 0
1,Node 1
2,Node 2
3,Node 3
4,Node 4
5,Node 5
6,Node 6
7,Node 7
8,Node 8
9,Node 9
10,Node 10
11,Node 11
12,Node 12
13,Node 13
14,Node 14
15,Node 15
16,Node 16
17,Node 17
18,Node 18
19,Node 19
20,Node 20
21,Node 21
22,Node 22
23,Node 23
24,Node 24
25,Node 25
26,Node 26
27,Node 27
28,Node 28
29,Node 29
30,Node 30
31,Node 31
32,Node 32
33,Node 33
34,Node 34
35,Node 35
36,Node 36
37,Node 37
38,Node 38
39,Node 39
40,Node 40
Edge:
0,1,4,0
1,2,4,0
2,2,5,0
3,2,13,0
4,3,0,0
5,3,1,0
6,3,2,0
7,4,0,0
8,5,0,0
9,5,1,0
10,5,34,0
11,6,5,0
12,7,6,0
13,8,7,0
14,8,0,0
15,9,1,0
16,9,0,0
17,9,39,0
18,10,9,0
19,10,0,0
20,10,21,0
21,10,24,0
22,11,6,0
23,11,12,0
24,12,5,0
25,12,18,0
26,12,32,0
27,13,10,0
28,13,28,0
29,14,1,0
30,14,31,0
31,15,14,0
32,16,15,0
33,16,4,0
34,17,9,0
35,18,17,0
36,19,11,0
37,20,19,0
38,20,17,0
39,20,33,0
40,21,20,0
41,21,26,0
42,22,1,0
43,23,22,0
44,23,6,0
45,24,23,0
46,25,14,0
47,25,38,0
48,26,25,0
49,26,27,0
50,26,30,0
51,26,40,0
52,27,19,0
53,28,29,0
54,29,30,0
55,30,31,0
56,31,8,0
57,32,31,0
58,33,5,0
59,34,35,0
60,35,36,0
61,36,0,0
62,37,16,0
63,38,37,0
64,39,8,0
65,40,29,0
