Node:
0,Node 0
1,Node 1
2,Node 2
3,Node 3
4,Node 4
5,Node 5
6,Node 6
7,Node 7
8,Node 8
9,Node 9
10,Node 10
11,Node 11
12,Node 12
13,Node 13
14,Node 14
15,Node 15
16,Node 16
17,Node 17
18,Node 18
19,Node 19
20,Node 20
21,Node 21
22,Node 22
23,Node 23
24,Node 24
25,Node 25
26,Node 26
27,Node 27
28,Node 28
29,Node 29
30,Node 30
31,Node 31
32,Node 32
33,Node 33
34,Node 34
35,Node 35
36,Node 36
37,Node 37
38,Node 38
39,Node 39
40,Node 40
41,Node 41
42,Node 42
43,Node 43
44,Node 44
45,Node 45
46,Node 46
47,Node 47
48,Node 48
49,Node 49
50,Node 50
51,Node 51
52,Node 52
53,Node 53
54,Node 54
55,Node 55
56,Node 56
57,Node 57
58,Node 58
59,Node 59
60,Node 60

Edge:
0,0,1,19
1,0,4,10
2,0,9,11
3,0,7,13
4,0,24,16
5,0,3,15
6,0,6,12
7,0,2,15
8,0,17,12
9,1,5,11
10,1,54,14
11,1,46,12
12,2,23,18
13,2,20,19
14,2,24,13
15,2,20,15
16,2,46,10
17,3,15,15
18,3,34,18
19,3,57,13
20,3,27,16
21,3,48,19
22,3,20,19
23,4,33,17
24,4,19,16
25,4,5,10
26,4,15,15
27,5,13,13
28,5,57,10
29,5,31,10
30,5,40,14
31,6,8,14
32,6,50,16
33,6,45,11
34,6,17,13
35,7,16,12
36,7,48,15
37,7,16,11
38,8,10,13
39,8,37,13
40,8,40,11
41,8,29,18
42,9,11,15
43,9,22,11
44,9,57,16
45,9,37,13
46,9,20,16
47,10,19,10
48,10,54,11
49,10,37,19
50,10,58,10
51,11,12,16
52,11,34,10
53,11,38,16
54,11,14,13
55,12,14,11
56,12,19,17
57,12,20,15
58,12,35,13
59,12,25,10
60,12,38,18
61,12,55,16
62,13,17,19
63,13,45,18
64,13,42,12
65,13,59,15
66,13,51,10
67,14,21,12
68,14,41,19
69,14,19,14
70,14,32,14
71,14,54,13
72,14,50,15
73,15,25,16
74,15,46,19
75,15,54,10
76,15,30,14
77,16,18,16
78,16,58,16
79,16,45,14
80,17,20,10
81,18,32,14
82,18,33,15
83,18,58,17
84,18,42,17
85,18,45,18
86,19,22,18
87,19,45,14
88,19,41,16
89,19,51,16
90,19,35,12
91,20,35,17
92,20,23,16
93,20,34,15
94,20,57,15
95,21,37,15
96,21,50,18
97,21,35,14
98,21,27,13
99,22,26,16
100,22,52,15
101,23,29,17
102,23,34,13
103,23,37,11
104,24,36,16
105,24,29,11
106,24,31,17
107,25,42,10
108,25,41,10
109,25,36,11
110,25,45,14
111,25,54,10
112,26,27,15
113,26,31,12
114,27,28,19
115,27,34,13
116,27,46,15
117,28,30,16
118,29,34,19
119,29,54,14
120,29,32,18
121,30,31,10
122,30,38,15
123,31,55,13
124,31,44,16
125,31,38,14
126,32,46,15
127,32,48,19
128,32,44,17
129,33,39,17
130,33,53,19
131,34,41,17
132,34,46,11
133,34,54,12
134,34,51,13
135,35,59,14
136,36,43,17
137,36,39,18
138,36,54,13
139,36,37,11
140,36,54,16
141,36,47,13
142,37,38,10
143,37,44,16
144,38,45,18
145,38,52,10
146,39,40,12
147,39,57,18
148,40,60,17
149,41,48,15
150,41,50,18
151,41,55,15
152,41,45,10
153,42,47,12
154,43,44,15
155,43,54,19
156,44,60,13
157,44,59,16
158,44,50,19
159,45,56,17
160,46,50,12
161,47,53,13
162,48,49,12
163,49,60,19
164,50,51,10
165,51,52,10
166,51,58,18
167,52,60,10
168,52,58,15
169,53,54,15
170,54,60,10
171,55,60,10
172,56,57,13
173,57,58,18
174,58,60,12
175,58,59,15
176,59,60,12
