Node:
0,Node 0
1,Node 1
2,Node 2
3,Node 3
4,Node 4
5,Node 5
6,Node 6
7,Node 7
8,Node 8
9,Node 9
10,Node 10
11,Node 11
12,Node 12
13,Node 13
14,Node 14
15,Node 15
16,Node 16
17,Node 17
18,Node 18
19,Node 19
20,Node 20

Edge:
0,0,8,15
1,0,2,12
2,0,1,10
3,0,7,12
4,0,3,10
5,0,14,17
6,0,14,16
7,0,8,16
8,0,6,15
9,0,18,15
10,0,2,11
11,0,10,14
12,0,4,17
13,0,11,17
14,1,4,14
15,1,10,19
16,1,7,11
17,1,7,16
18,1,13,14
19,1,19,11
20,1,11,16
21,1,6,15
22,1,3,10
23,1,4,18
24,1,18,16
25,1,2,13
26,2,12,11
27,2,6,17
28,2,11,13
29,2,17,12
30,2,12,13
31,3,11,18
32,3,18,17
33,3,19,16
34,3,18,18
35,3,8,17
36,3,4,19
37,3,7,11
38,3,11,16
39,3,16,17
40,4,5,16
41,4,12,16
42,4,12,16
43,4,18,13
44,4,15,14
45,4,17,16
46,5,6,19
47,5,10,17
48,5,15,11
49,5,7,10
50,5,10,16
51,5,15,15
52,5,12,18
53,5,11,15
54,5,13,16
55,6,9,17
56,6,17,15
57,6,17,13
58,6,18,16
59,6,18,15
60,6,18,14
61,7,13,14
62,7,10,17
63,7,16,13
64,8,10,11
65,8,10,17
66,8,12,11
67,8,18,19
68,8,15,16
69,9,16,19
70,9,18,16
71,9,15,11
72,10,18,10
73,10,16,17
74,10,16,12
75,10,19,14
76,10,14,14
77,11,14,16
78,11,16,17
79,11,12,15
80,11,18,11
81,11,17,13
82,12,15,12
83,12,17,13
84,12,18,12
85,12,14,12
86,12,16,16
87,12,15,17
88,13,17,17
89,13,17,17
90,13,16,11
91,13,17,15
92,14,20,10
93,14,16,15
94,14,15,18
95,14,16,13
96,15,20,16
97,15,19,10
98,15,18,11
99,15,18,18
100,16,20,11
101,17,19,19
102,18,20,19
103,18,19,10
104,19,20,19
