Node:
0,Node 0
1,Node 1
2,Node 2
3,Node 3
4,Node 4
5,Node 5
6,Node 6
7,Node 7
8,Node 8
9,Node 9
10,Node 10
11,Node 11
12,Node 12
13,Node 13
14,Node 14
15,Node 15
16,Node 16
17,Node 17
18,Node 18
19,Node 19
20,Node 20
21,Node 21
Edge:
0,1,0,0
1,1,2,0
2,1,3,0
3,1,4,0
4,1,7,0
5,1,18,0
6,1,19,0
7,2,0,0
8,3,2,0
9,3,0,0
10,4,3,0
11,4,0,0
12,4,2,0
13,5,3,0
14,5,8,0
15,6,5,0
16,6,2,0
17,6,13,0
18,6,21,0
19,7,5,0
20,7,6,0
21,7,14,0
22,8,9,0
23,8,12,0
24,9,10,0
25,10,2,0
26,11,4,0
27,11,0,0
28,12,11,0
29,13,0,0
30,14,15,0
31,14,11,0
32,15,16,0
33,16,4,0
34,17,12,0
35,18,17,0
36,19,5,0
37,20,13,0
38,21,20,0
