Node:
0,Node 0
1,Node 1
2,Node 2
3,Node 3
4,Node 4
5,Node 5
6,Node 6
7,Node 7
8,Node 8
9,Node 9
10,Node 10
11,Node 11
12,Node 12
13,Node 13
14,Node 14
15,Node 15
16,Node 16
17,Node 17
18,Node 18
19,Node 19
20,Node 20
21,Node 21
22,Node 22
23,Node 23
24,Node 24
25,Node 25
26,Node 26
27,Node 27
28,Node 28
29,Node 29
30,Node 30
31,Node 31
32,Node 32
33,Node 33
34,Node 34
35,Node 35
36,Node 36
37,Node 37
38,Node 38
39,Node 39
40,Node 40
41,Node 41
42,Node 42
43,Node 43
Edge:
0,1,0,0
1,1,2,0
2,1,3,0
3,1,4,0
4,1,5,0
5,1,10,0
6,1,15,0
7,1,23,0
8,2,0,0
9,3,2,0
10,3,0,0
11,4,3,0
12,4,0,0
13,4,2,0
14,5,6,0
15,6,7,0
16,6,4,0
17,6,29,0
18,7,4,0
19,7,16,0
20,8,4,0
21,9,8,0
22,9,5,0
23,10,4,0
24,11,6,0
25,11,12,0
26,12,13,0
27,13,9,0
28,13,33,0
29,14,6,0
30,14,13,0
31,15,14,0
32,15,27,0
33,16,4,0
34,17,12,0
35,18,17,0
36,18,22,0
37,19,18,0
38,19,0,0
39,20,0,0
40,20,21,0
41,21,9,0
42,22,7,0
43,23,24,0
44,23,28,0
45,23,4,0
46,23,40,0
47,24,25,0
48,24,38,0
49,25,20,0
50,25,41,0
51,26,4,0
52,27,26,0
53,27,11,0
54,28,0,0
55,29,30,0
56,30,31,0
57,31,4,0
58,32,4,0
59,33,32,0
60,34,7,0
61,34,4,0
62,35,18,0
63,36,35,0
64,36,37,0
65,37,34,0
66,37,12,0
67,38,39,0
68,39,5,0
69,40,36,0
70,41,42,0
71,42,43,0
72,43,19,0
