Node:
0,Node 0
1,Node 1
2,Node 2
3,Node 3
4,Node 4
5,Node 5
6,Node 6
7,Node 7
8,Node 8
9,Node 9
10,Node 10
11,Node 11
12,Node 12
13,Node 13
14,Node 14
15,Node 15
16,Node 16
17,Node 17
18,Node 18
19,Node 19
20,Node 20

Edge:
0,0,8,18
1,0,3,17
2,0,7,13
3,0,2,11
4,0,1,12
5,0,4,12
6,0,2,10
7,0,2,16
8,0,19,14
9,0,12,15
10,0,6,15
11,0,19,14
12,0,5,16
13,0,3,11
14,0,16,11
15,0,3,14
16,1,6,14
17,1,12,10
18,1,8,19
19,1,14,17
20,1,13,14
21,1,15,10
22,1,7,13
23,1,3,15
24,1,18,18
25,1,16,18
26,1,12,12
27,1,16,17
28,1,18,12
29,2,4,18
30,2,8,15
31,2,19,15
32,2,4,14
33,2,18,14
34,2,4,12
35,3,5,14
36,3,19,14
37,3,8,13
38,3,9,18
39,3,6,18
40,3,13,13
41,4,9,12
42,4,17,15
43,4,10,12
44,4,15,10
45,4,17,16
46,4,19,12
47,4,8,12
48,4,14,15
49,4,16,11
50,4,8,12
51,4,15,13
52,5,11,10
53,5,19,11
54,5,9,15
55,5,18,13
56,5,17,18
57,5,16,14
58,5,18,13
59,6,12,10
60,6,8,14
61,6,12,13
62,6,9,16
63,6,16,17
64,6,7,12
65,6,12,19
66,7,10,12
67,7,14,17
68,7,11,16
69,7,12,15
70,7,12,13
71,7,13,14
72,7,12,18
73,8,14,17
74,8,12,19
75,8,10,14
76,8,11,15
77,8,16,14
78,8,18,11
79,9,20,13
80,9,11,18
81,9,14,12
82,9,14,14
83,9,16,18
84,9,18,16
85,9,10,17
86,9,10,12
87,10,18,12
88,10,17,13
89,10,19,11
90,10,12,15
91,10,17,11
92,10,17,11
93,11,15,15
94,12,13,19
95,12,17,17
96,12,13,13
97,13,20,11
98,13,15,19
99,13,18,19
100,14,16,19
101,14,19,10
102,14,15,16
103,14,15,14
104,15,20,16
105,15,17,15
106,15,17,17
107,16,17,14
108,16,19,16
109,17,19,19
110,17,18,11
111,18,20,10
112,18,19,18
113,19,20,17
