Node:
0,Node 0
1,Node 1
2,Node 2
3,Node 3
4,Node 4
5,Node 5
6,Node 6
7,Node 7
8,Node 8
9,Node 9
10,Node 10
11,Node 11
12,Node 12
13,Node 13
14,Node 14
15,Node 15
16,Node 16
17,Node 17
18,Node 18
19,Node 19
20,Node 20
21,Node 21
22,Node 22
23,Node 23
24,Node 24
25,Node 25
26,Node 26
27,Node 27
28,Node 28
29,Node 29
30,Node 30
31,Node 31
32,Node 32
33,Node 33
34,Node 34
35,Node 35
36,Node 36
37,Node 37
38,Node 38
39,Node 39
40,Node 40
41,Node 41
42,Node 42
43,Node 43
44,Node 44
45,Node 45
46,Node 46
47,Node 47
48,Node 48
49,Node 49
50,Node 50
51,Node 51
52,Node 52
53,Node 53
54,Node 54
55,Node 55
56,Node 56
57,Node 57
58,Node 58
59,Node 59
60,Node 60

Edge:
0,0,5,19
1,0,4,15
2,0,12,10
3,0,13,17
4,0,7,16
5,0,3,19
6,0,10,19
7,0,9,13
8,0,1,12
9,0,2,12
10,0,25,18
11,0,52,15
12,0,28,17
13,1,22,10
14,1,36,16
15,1,7,18
16,1,19,12
17,1,36,18
18,2,26,11
19,2,33,10
20,2,57,14
21,3,19,13
22,3,21,15
23,3,26,17
24,4,8,18
25,4,12,18
26,4,49,12
27,5,6,11
28,5,34,13
29,5,36,10
30,5,12,17
31,5,30,13
32,5,55,15
33,5,34,16
34,5,46,19
35,6,42,14
36,6,32,14
37,6,16,11
38,6,35,12
39,7,17,19
40,7,28,16
41,8,14,17
42,8,18,12
43,8,9,19
44,8,28,18
45,8,47,11
46,8,24,18
47,9,11,14
48,9,10,13
49,9,59,18
50,9,31,15
51,10,24,15
52,10,17,16
53,10,59,12
54,11,30,19
55,11,56,12
56,11,16,18
57,12,23,17
58,12,14,18
59,12,25,15
60,12,22,19
61,12,29,15
62,13,15,13
63,13,35,18
64,13,33,11
65,13,40,14
66,14,16,13
67,14,57,14
68,14,50,11
69,14,51,17
70,15,25,12
71,15,34,11
72,15,58,18
73,15,41,18
74,16,41,13
75,16,25,11
76,16,55,15
77,17,18,18
78,17,37,14
79,18,21,15
80,18,37,16
81,19,20,17
82,19,56,16
83,19,45,19
84,19,38,10
85,19,28,19
86,19,57,15
87,19,56,10
88,19,36,15
89,19,41,14
90,20,53,16
91,20,29,15
92,20,27,17
93,21,59,11
94,21,49,17
95,21,56,14
96,21,51,17
97,22,33,19
98,22,55,11
99,22,38,13
100,22,27,15
101,22,38,15
102,22,39,16
103,22,35,11
104,22,40,16
105,23,27,19
106,23,46,13
107,24,31,11
108,24,59,12
109,24,52,12
110,25,29,14
111,25,47,17
112,25,51,18
113,26,38,12
114,26,59,15
115,27,28,12
116,27,31,17
117,28,37,11
118,28,56,16
119,29,32,12
120,30,44,10
121,31,36,17
122,32,34,15
123,33,47,18
124,33,45,16
125,34,35,19
126,34,58,12
127,34,55,17
128,35,48,14
129,35,56,19
130,35,51,17
131,35,47,11
132,36,45,12
133,37,39,14
134,37,52,16
135,38,40,18
136,38,58,14
137,38,45,18
138,38,44,14
139,39,51,18
140,39,53,14
141,39,45,18
142,40,60,12
143,40,52,16
144,40,52,19
145,41,49,13
146,41,46,19
147,42,43,15
148,42,44,18
149,43,54,17
150,43,46,18
151,43,48,10
152,43,51,17
153,44,60,13
154,45,46,14
155,45,47,11
156,46,60,18
157,47,60,16
158,47,50,16
159,48,55,18
160,49,50,14
161,50,57,15
162,50,54,17
163,50,54,11
164,51,52,10
165,52,56,17
166,53,60,12
167,53,54,17
168,53,56,13
169,54,58,15
170,55,60,11
171,55,59,10
172,56,60,10
173,56,58,14
174,57,60,15
175,58,60,15
176,59,60,19
