Node:
0,Node 0
1,Node 1
2,Node 2
3,Node 3
4,Node 4
5,Node 5
6,Node 6
7,Node 7
8,Node 8
9,Node 9
10,Node 10
11,Node 11
12,Node 12
13,Node 13
14,Node 14
15,Node 15
16,Node 16
17,Node 17
18,Node 18
19,Node 19
20,Node 20
21,Node 21
22,Node 22
23,Node 23
24,Node 24
25,Node 25
26,Node 26
27,Node 27
Edge:
0,1,0,0
1,1,2,0
2,1,3,0
3,1,4,0
4,1,7,0
5,2,0,0
6,3,2,0
7,3,0,0
8,4,3,0
9,4,0,0
10,4,2,0
11,5,0,0
12,5,12,0
13,6,5,0
14,6,3,0
15,6,13,0
16,6,22,0
17,7,3,0
18,7,6,0
19,8,5,0
20,8,16,0
21,9,8,0
22,9,10,0
23,9,14,0
24,9,19,0
25,10,2,0
26,11,4,0
27,12,11,0
28,13,10,0
29,14,15,0
30,15,17,0
31,15,18,0
32,16,15,0
33,17,26,0
34,18,17,0
35,18,5,0
36,19,14,0
37,19,25,0
38,19,10,0
39,20,9,0
40,21,20,0
41,22,21,0
42,22,23,0
43,23,24,0
44,24,20,0
45,25,14,0
46,26,27,0
47,27,2,0
