Node:
0,Node 0
1,Node 1
2,Node 2
3,Node 3
4,Node 4
5,Node 5
6,Node 6
7,Node 7
8,Node 8
9,Node 9
10,Node 10
11,Node 11
12,Node 12
13,Node 13
14,Node 14
15,Node 15
16,Node 16
17,Node 17
18,Node 18
19,Node 19
20,Node 20
21,Node 21
22,Node 22
23,Node 23
24,Node 24
25,Node 25
26,Node 26
27,Node 27
28,Node 28
29,Node 29
30,Node 30
31,Node 31
32,Node 32
33,Node 33
34,Node 34
35,Node 35
36,Node 36
37,Node 37
38,Node 38
39,Node 39
40,Node 40
41,Node 41
42,Node 42
43,Node 43
Edge:
0,1,4,0
1,2,4,0
2,3,0,0
3,3,1,0
4,3,2,0
5,3,9,0
6,3,12,0
7,3,42,0
8,4,0,0
9,5,0,0
10,5,1,0
11,5,2,0
12,6,5,0
13,6,2,0
14,6,1,0
15,7,2,0
16,8,7,0
17,8,9,0
18,9,11,0
19,10,6,0
20,11,10,0
21,12,11,0
22,12,0,0
23,12,13,0
24,12,16,0
25,12,24,0
26,12,33,0
27,13,14,0
28,14,15,0
29,14,21,0
30,14,43,0
31,15,2,0
32,16,17,0
33,16,28,0
34,16,30,0
35,17,5,0
36,17,10,0
37,18,9,0
38,18,8,0
39,19,11,0
40,19,36,0
41,20,19,0
42,20,40,0
43,21,20,0
44,21,25,0
45,22,16,0
46,23,22,0
47,23,5,0
48,24,23,0
49,24,16,0
50,25,30,0
51,26,25,0
52,26,27,0
53,27,1,0
54,28,29,0
55,29,17,0
56,30,33,0
57,31,11,0
58,31,35,0
59,32,31,0
60,33,32,0
61,34,18,0
62,35,34,0
63,36,4,0
64,37,33,0
65,38,37,0
66,38,39,0
67,39,11,0
68,40,41,0
69,41,5,0
70,42,38,0
71,43,26,0
